Original File,Guessed File,Original NCD Score,Best NCD Score,Compressor,Sample Start,Sample Duration,Noise Level
sunlitdepths.wav,sunlitdepths.wav,0.9913968216035368,0.9913968216035368,gzip,0.1,4,0
sunlitdepths.wav,sunlitdepths.wav,0.9917552873700561,0.9917552873700561,gzip,0.1,4,0.1
sunlitdepths.wav,sunlitdepths.wav,0.991874775958896,0.991874775958896,gzip,0.1,4,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9935476162026526,0.9935476162026526,gzip,0.1,4,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9873342095829848,0.9873342095829848,gzip,0.1,7,0
sunlitdepths.wav,sunlitdepths.wav,0.9875731867606643,0.9875731867606643,gzip,0.1,7,0.1
sunlitdepths.wav,sunlitdepths.wav,0.9906798900704983,0.9906798900704983,gzip,0.1,7,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9900824471262994,0.9900824471262994,gzip,0.1,7,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9820767116740351,0.9820767116740351,gzip,0.1,10,0
sunlitdepths.wav,sunlitdepths.wav,0.9819572230851954,0.9819572230851954,gzip,0.1,10,0.1
sunlitdepths.wav,sunlitdepths.wav,0.9839885290954714,0.9839885290954714,gzip,0.1,10,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9885290954713825,0.9885290954713825,gzip,0.1,10,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9876926753495041,0.9876926753495041,gzip,0.3,4,0
sunlitdepths.wav,sunlitdepths.wav,0.9875731867606643,0.9875731867606643,gzip,0.3,4,0.1
sunlitdepths.wav,sunlitdepths.wav,0.9899629585374596,0.9899629585374596,gzip,0.3,4,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9924722189030948,0.9924722189030948,gzip,0.3,4,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9853029035727088,0.9853029035727088,gzip,0.3,7,0
sunlitdepths.wav,sunlitdepths.wav,0.9851834149838691,0.9851834149838691,gzip,0.3,7,0.1
sunlitdepths.wav,sunlitdepths.wav,0.9890070498267416,0.9890070498267416,gzip,0.3,7,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9942645477356913,0.9942645477356913,gzip,0.3,7,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9793284741307205,0.9793284741307205,gzip,0.3,10,0
sunlitdepths.wav,sunlitdepths.wav,0.9815987573186761,0.9815987573186761,gzip,0.3,10,0.1
sunlitdepths.wav,sunlitdepths.wav,0.9838690405066316,0.9838690405066316,gzip,0.3,10,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9884096068825428,0.9884096068825428,gzip,0.3,10,1.0
sunlitdepths.wav,sunlitdepths.wav,0.991874775958896,0.991874775958896,gzip,0.5,4,0
sunlitdepths.wav,sunlitdepths.wav,0.9917552873700561,0.9917552873700561,gzip,0.5,4,0.1
sunlitdepths.wav,sunlitdepths.wav,0.991874775958896,0.991874775958896,gzip,0.5,4,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9916357987812164,0.9916357987812164,gzip,0.5,4,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9885290954713825,0.9885290954713825,gzip,0.5,7,0
sunlitdepths.wav,sunlitdepths.wav,0.9878121639383439,0.9878121639383439,gzip,0.5,7,0.1
sunlitdepths.wav,sunlitdepths.wav,0.988290118293703,0.988290118293703,gzip,0.5,7,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9911578444258573,0.9911578444258573,gzip,0.5,7,1.0
sunlitdepths.wav,sunlitdepths.wav,0.9872147209941451,0.9872147209941451,gzip,0.5,10,0
sunlitdepths.wav,sunlitdepths.wav,0.9862588122834269,0.9862588122834269,gzip,0.5,10,0.1
sunlitdepths.wav,sunlitdepths.wav,0.9874536981718246,0.9874536981718246,gzip,0.5,10,0.5
sunlitdepths.wav,sunlitdepths.wav,0.9880511411160234,0.9880511411160234,gzip,0.5,10,1.0
