Original File,Guessed File,Original NCD Score,Best NCD Score,Compressor,Sample Start,Sample Duration,Noise Level
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9930034475765565,0.9930034475765565,zlib,0.1,4,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9935104441289799,0.9935104441289799,zlib,0.1,4,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9931048468870411,0.9931048468870411,zlib,0.1,4,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9953356317177043,0.9953356317177043,zlib,0.1,4,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9897586696410464,0.9897586696410464,zlib,0.1,7,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9896572703305617,0.9896572703305617,zlib,0.1,7,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9916852565402555,0.9916852565402555,zlib,0.1,7,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9925978503346177,0.9925978503346177,zlib,0.1,7,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9860068951531129,0.9860068951531129,zlib,0.1,10,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9862096937740823,0.9862096937740823,zlib,0.1,10,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9871222875684446,0.9871222875684446,zlib,0.1,10,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9884404786047455,0.9884404786047455,zlib,0.1,10,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9947272358547962,0.9947272358547962,zlib,0.3,4,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9946258365443115,0.9946258365443115,zlib,0.3,4,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9942202393023728,0.9942202393023728,zlib,0.3,4,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9943216386128574,0.9943216386128574,zlib,0.3,4,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9926992496451024,0.9926992496451024,zlib,0.3,7,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9914824579192861,0.9914824579192861,zlib,0.3,7,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9929020482660718,0.9929020482660718,zlib,0.3,7,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9931048468870411,0.9931048468870411,zlib,0.3,7,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9882376799837761,0.9882376799837761,zlib,0.3,10,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9872236868789293,0.9872236868789293,zlib,0.3,10,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.989555871020077,0.989555871020077,zlib,0.3,10,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9910768606773473,0.9910768606773473,zlib,0.3,10,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9949300344757656,0.9949300344757656,zlib,0.5,4,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9946258365443115,0.9946258365443115,zlib,0.5,4,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9945244372338268,0.9945244372338268,zlib,0.5,4,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9944230379233421,0.9944230379233421,zlib,0.5,4,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9902656661934699,0.9902656661934699,zlib,0.5,7,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9900628675725005,0.9900628675725005,zlib,0.5,7,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9914824579192861,0.9914824579192861,zlib,0.5,7,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9913810586088014,0.9913810586088014,zlib,0.5,7,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9861082944635976,0.9861082944635976,zlib,0.5,10,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.984688704116812,0.984688704116812,zlib,0.5,10,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9849929020482661,0.9849929020482661,zlib,0.5,10,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9893530723991076,0.9893530723991076,zlib,0.5,10,1.0
