Original File,Guessed File,Original NCD Score,Best NCD Score,Compressor,Sample Start,Sample Duration,Noise Level
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9917949756888168,0.9917949756888168,gzip,0.1,4,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.992402755267423,0.992402755267423,gzip,0.1,4,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9933144246353323,0.9933144246353323,gzip,0.1,4,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9944286871961102,0.9944286871961102,gzip,0.1,4,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9884521880064829,0.9884521880064829,gzip,0.1,7,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9894651539708266,0.9894651539708266,gzip,0.1,7,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9887560777957861,0.9887560777957861,gzip,0.1,7,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9937196110210696,0.9937196110210696,gzip,0.1,7,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9847042139384117,0.9847042139384117,gzip,0.1,10,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9854132901134521,0.9854132901134521,gzip,0.1,10,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9860210696920584,0.9860210696920584,gzip,0.1,10,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9894651539708266,0.9894651539708266,gzip,0.1,10,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9933144246353323,0.9933144246353323,gzip,0.3,4,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9942260940032415,0.9942260940032415,gzip,0.3,4,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9952390599675851,0.9952390599675851,gzip,0.3,4,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9934157212317666,0.9934157212317666,gzip,0.3,4,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9913897893030794,0.9913897893030794,gzip,0.3,7,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9903768233387358,0.9903768233387358,gzip,0.3,7,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9929092382495948,0.9929092382495948,gzip,0.3,7,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.99604943273906,0.99604943273906,gzip,0.3,7,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9868314424635333,0.9868314424635333,gzip,0.3,10,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9869327390599676,0.9869327390599676,gzip,0.3,10,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9887560777957861,0.9887560777957861,gzip,0.3,10,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9896677471636953,0.9896677471636953,gzip,0.3,10,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9937196110210696,0.9937196110210696,gzip,0.5,4,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9928079416531604,0.9928079416531604,gzip,0.5,4,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9919975688816856,0.9919975688816856,gzip,0.5,4,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9942260940032415,0.9942260940032415,gzip,0.5,4,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9891612641815235,0.9891612641815235,gzip,0.5,7,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9889586709886548,0.9889586709886548,gzip,0.5,7,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9893638573743923,0.9893638573743923,gzip,0.5,7,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.993517017828201,0.993517017828201,gzip,0.5,7,1.0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9850081037277147,0.9850081037277147,gzip,0.5,10,0
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9839951377633711,0.9839951377633711,gzip,0.5,10,0.1
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9841977309562399,0.9841977309562399,gzip,0.5,10,0.5
cozycoffeehouse.wav,cozycoffeehouse.wav,0.9864262560777958,0.9864262560777958,gzip,0.5,10,1.0
